id,account_id,related_transaction_id,type_code,date,amount,created_at,updated_at,card_id,status
04239439-d5fd-4653-b5ef-f1654d571417,e8ab063e-9ef5-48f5-a288-222222222222,NULL,EXPENSE,2017-12-17 07:55:24,4129957,2017-12-14 03:53:51,2017-12-09 13:58:53,SND-2211-6666,ACTIVE
1432c43a-0cca-4ddc-9ca3-e58315d55442,e8ab063e-9ef5-48f5-a288-333333333333,NULL,REFUND,2017-12-28 01:18:18,4229854.15,2017-12-03 23:02:19,2017-12-04 08:03:12,SND-2211-1111,ACTIVE
dba88f5b-4eee-430f-b75d-a65255f9d02d,e8ab063e-9ef5-48f5-a288-333333333333,NULL,PAYMENT,2017-12-22 21:50:23,3321620,2017-12-08 02:30:02,2017-12-19 05:33:10,SND-2211-2222,ACTIVE
f4ef6748-168d-4cb7-aa02-9aa59fedf7ae,e8ab063e-9ef5-48f5-a288-333333333333,NULL,REFUND,2017-12-17 13:17:41,3920837.35,2017-12-29 11:22:37,2017-12-10 22:51:49,SND-2211-6666,ACTIVE
ab4c1922-14d1-461e-a6e1-ccdcdc76c3a8,e8ab063e-9ef5-48f5-a288-222222222222,NULL,EXPENSE,2017-12-20 01:20:29,2377852.3,2017-12-17 10:56:45,2017-12-21 11:41:42,SND-2211-2222,ACTIVE
1b621833-d6ba-4d79-9ef1-1b38dea04b9e,e8ab063e-9ef5-48f5-a288-222222222222,NULL,DEPOSIT,2017-12-19 20:21:25,796288.82,2017-12-11 03:58:01,2017-12-08 23:36:37,SND-2211-2222,ACTIVE
84a9d802-805f-4533-8e7e-143f61abd112,e8ab063e-9ef5-48f5-a288-444444444444,NULL,DEPOSIT,2017-12-18 07:30:41,4941060.87,2017-12-17 21:55:09,2017-12-20 06:53:02,SND-2211-4444,ACTIVE
47b1ad3c-82b5-42e0-a82e-6e9f58f5ed4e,e8ab063e-9ef5-48f5-a288-222222222222,NULL,PAYMENT,2017-12-11 11:15:35,513090,2017-12-01 01:45:18,2017-12-04 15:35:33,SND-2211-2222,ACTIVE
e014202d-5143-49c6-b1d8-4b1c28fd2971,e8ab063e-9ef5-48f5-a288-111111111111,NULL,EXPENSE,2017-12-09 04:38:48,4995618.97,2017-12-29 13:26:58,2017-12-25 00:09:46,SND-2211-4444,ACTIVE
d580e8fc-82b7-4904-87df-13190fd12da5,e8ab063e-9ef5-48f5-a288-444444444444,NULL,REFUND,2017-12-04 20:35:31,3107148.06,2017-12-13 13:38:55,2017-12-22 21:54:37,SND-2211-4444,ACTIVE
8f9726eb-05ea-4692-aa92-7f4850b8fcc4,e8ab063e-9ef5-48f5-a288-333333333333,NULL,PAYMENT,2017-12-13 19:31:23,3641606.32,2017-12-23 23:55:58,2017-12-23 05:07:15,SND-2211-6666,ACTIVE
d6d3a725-42c1-4e61-b942-9cd26d86c9dc,e8ab063e-9ef5-48f5-a288-111111111111,NULL,EXPENSE,2017-12-08 14:36:43,4858303.15,2017-12-18 10:14:37,2017-12-28 05:25:02,SND-2211-2222,ACTIVE
ebba35bc-0a0f-4e3d-b311-a0923b0d41c4,e8ab063e-9ef5-48f5-a288-222222222222,NULL,EXPENSE,2017-12-07 00:09:15,116093.85,2017-12-22 14:39:22,2017-12-20 16:04:57,SND-2211-2222,ACTIVE
4abb402e-1912-49eb-8436-9bfcfa8cff54,e8ab063e-9ef5-48f5-a288-111111111111,NULL,DEPOSIT,2017-12-27 18:59:36,3007587,2017-12-22 06:00:09,2017-12-20 05:41:29,SND-2211-4444,ACTIVE
18d8282c-65b6-4867-af46-d1c796e77c40,e8ab063e-9ef5-48f5-a288-444444444444,NULL,DEPOSIT,2017-12-24 00:39:12,3950765,2017-12-21 06:03:57,2017-12-19 08:36:16,SND-2211-2222,ACTIVE
2d80abac-9e52-48fa-ba2c-41710e1b7843,e8ab063e-9ef5-48f5-a288-222222222222,NULL,DEPOSIT,2017-12-22 10:06:11,1907059.21,2017-12-08 03:08:19,2017-12-20 06:23:12,SND-2211-1111,ACTIVE
d08378f9-107d-4877-ac48-a2a01deb6378,e8ab063e-9ef5-48f5-a288-222222222222,NULL,REFUND,2017-12-21 12:42:32,3731063.28,2017-12-04 10:14:54,2017-12-11 20:33:06,SND-2211-1111,ACTIVE
dff90dea-3434-4cbc-9675-239503f8829e,e8ab063e-9ef5-48f5-a288-444444444444,NULL,EXPENSE,2017-12-12 23:48:16,820939.58,2017-12-04 14:19:20,2017-12-30 12:59:41,SND-2211-6666,ACTIVE
8918de15-6bae-4126-a6dc-f5b0df93449c,e8ab063e-9ef5-48f5-a288-444444444444,NULL,EXPENSE,2017-12-08 01:19:28,3724013,2017-12-01 12:46:14,2017-12-12 05:12:17,SND-2211-3333,ACTIVE
f5325390-7ec1-4e56-8f56-645692017771,e8ab063e-9ef5-48f5-a288-333333333333,NULL,DEPOSIT,2017-12-27 13:10:03,4077477.44,2017-12-12 01:40:10,2017-12-02 18:21:08,SND-2211-6666,ACTIVE
ba51490f-c7a7-4007-aa18-3b7d01df7e92,e8ab063e-9ef5-48f5-a288-333333333333,NULL,EXPENSE,2017-12-22 23:26:21,909194.54,2017-12-09 11:18:45,2017-12-18 15:39:05,SND-2211-4444,ACTIVE
96b62f20-501b-43eb-b67b-61423ca665dd,e8ab063e-9ef5-48f5-a288-444444444444,NULL,REFUND,2017-12-26 19:22:12,3242739,2017-12-12 08:19:48,2017-12-21 09:13:37,SND-2211-2222,ACTIVE
e1478d67-fc76-4a60-88f6-a93878cd0e52,e8ab063e-9ef5-48f5-a288-333333333333,NULL,DEPOSIT,2017-12-19 23:55:30,269361.38,2017-12-15 12:46:12,2017-12-29 11:58:13,SND-2211-5555,ACTIVE
a8d79d16-80f4-43b4-a6b0-25ec62df5840,e8ab063e-9ef5-48f5-a288-333333333333,NULL,REFUND,2017-12-09 01:44:32,3916758.93,2017-12-14 12:38:08,2017-12-03 09:51:14,SND-2211-4444,ACTIVE
83555f16-1a71-4917-89d6-d92350cb5b3c,e8ab063e-9ef5-48f5-a288-222222222222,NULL,REFUND,2017-12-11 21:24:25,4187727.46,2017-12-12 19:21:25,2017-12-28 19:19:41,SND-2211-3333,ACTIVE
5e83b7c1-ee13-4eca-a342-05f5d34a9c0d,e8ab063e-9ef5-48f5-a288-222222222222,NULL,EXPENSE,2017-12-05 14:20:12,4934693,2017-12-15 11:26:32,2017-12-07 05:10:49,SND-2211-1111,ACTIVE
ed776de9-61ff-4d61-a1bd-01aa74af7316,e8ab063e-9ef5-48f5-a288-111111111111,NULL,DEPOSIT,2017-12-19 12:11:29,3749147.52,2017-12-13 05:16:05,2017-12-24 17:15:49,SND-2211-6666,ACTIVE
c46573ef-0c2b-4e21-addc-37c4932f166d,e8ab063e-9ef5-48f5-a288-222222222222,NULL,EXPENSE,2017-12-28 10:33:26,3213124,2017-12-12 00:08:44,2017-12-28 23:52:48,SND-2211-4444,ACTIVE
cf628aa5-bba6-4f11-9352-60e7c3e2b2d9,e8ab063e-9ef5-48f5-a288-444444444444,NULL,PAYMENT,2017-12-14 03:26:35,934905.37,2017-12-30 23:16:23,2017-12-06 10:38:19,SND-2211-3333,ACTIVE
64194e22-2662-44e5-97f3-6363fad060e9,e8ab063e-9ef5-48f5-a288-111111111111,NULL,PAYMENT,2017-12-11 07:06:33,2974277.1,2017-12-18 13:00:54,2017-12-13 13:35:31,SND-2211-5555,ACTIVE
108faff7-a3b9-437e-b319-e0e0be0e23c0,e8ab063e-9ef5-48f5-a288-333333333333,NULL,DEPOSIT,2017-12-06 18:43:04,2225077,2017-12-18 03:13:34,2017-12-07 13:01:32,SND-2211-1111,ACTIVE
b549f9dd-1c92-4549-a24e-60cc6dd48f22,e8ab063e-9ef5-48f5-a288-222222222222,NULL,REFUND,2017-12-07 18:49:12,765871.46,2017-12-25 11:53:03,2017-12-16 18:19:59,SND-2211-5555,ACTIVE
3bf443e3-b05a-4043-9165-4c14cb936449,e8ab063e-9ef5-48f5-a288-222222222222,NULL,PAYMENT,2017-12-08 13:52:40,4728981,2017-12-02 21:51:53,2017-12-03 06:32:37,SND-2211-3333,ACTIVE
24ee38d4-2049-48b0-ba90-33b2a5168d30,e8ab063e-9ef5-48f5-a288-111111111111,NULL,DEPOSIT,2017-12-26 00:40:24,2128177.46,2017-12-07 00:33:29,2017-12-15 16:51:22,SND-2211-4444,ACTIVE
dbd49868-cc58-4361-907e-c4d2872c6733,e8ab063e-9ef5-48f5-a288-222222222222,NULL,REFUND,2017-12-03 12:44:38,4726767,2017-12-28 08:21:46,2017-12-21 16:47:29,SND-2211-2222,ACTIVE
b0c1aa4e-75e1-434f-8bc4-ef6c1af781f6,e8ab063e-9ef5-48f5-a288-333333333333,NULL,REFUND,2017-12-13 21:41:48,1422109.87,2017-12-28 02:10:25,2017-12-03 04:59:00,SND-2211-6666,ACTIVE
ca0ebfe2-a7ce-4e59-a9e1-ab765da2301b,e8ab063e-9ef5-48f5-a288-333333333333,NULL,PAYMENT,2017-12-26 20:05:45,4614282,2017-12-07 03:21:23,2017-12-24 15:57:37,SND-2211-3333,ACTIVE
dc538580-ee22-4fbb-9a35-96d4ccbff4d0,e8ab063e-9ef5-48f5-a288-444444444444,NULL,DEPOSIT,2017-12-14 14:57:53,4045683,2017-12-02 00:44:37,2017-12-13 17:14:54,SND-2211-1111,ACTIVE
a890e5d2-cb0b-403c-97ef-d7e0f7da431a,e8ab063e-9ef5-48f5-a288-111111111111,NULL,REFUND,2017-12-22 09:29:52,1195799.22,2017-12-20 22:39:35,2017-12-29 17:41:27,SND-2211-5555,ACTIVE
974ee07f-7a08-4911-860d-e2239ce33f20,e8ab063e-9ef5-48f5-a288-111111111111,NULL,PAYMENT,2017-12-29 00:26:11,1483398.75,2017-12-24 23:07:25,2017-12-26 20:38:11,SND-2211-2222,ACTIVE
4ed9c8d7-43d1-42f1-b28f-cb708056c611,e8ab063e-9ef5-48f5-a288-222222222222,NULL,REFUND,2017-12-25 07:29:34,1373922.29,2017-12-09 12:58:36,2017-12-29 16:05:18,SND-2211-6666,ACTIVE
787c60da-5a70-41db-bdf8-e50509838583,e8ab063e-9ef5-48f5-a288-222222222222,NULL,DEPOSIT,2017-12-14 19:17:17,2778848.25,2017-12-19 19:52:12,2017-12-22 08:44:36,SND-2211-1111,ACTIVE
662bf434-10aa-4ebf-8439-1b08927e7db6,e8ab063e-9ef5-48f5-a288-111111111111,NULL,PAYMENT,2017-12-22 10:01:05,3213149,2017-12-03 15:22:59,2017-12-08 09:51:29,SND-2211-4444,ACTIVE
fc8008ce-5cad-4649-a5fb-a1c720ec7ce7,e8ab063e-9ef5-48f5-a288-111111111111,NULL,DEPOSIT,2017-12-10 08:49:06,2812878.71,2017-12-11 14:27:35,2017-12-14 17:55:51,SND-2211-2222,ACTIVE
36a6a2e7-b662-4a6b-8175-6ad6e93e798b,e8ab063e-9ef5-48f5-a288-222222222222,NULL,REFUND,2017-12-13 14:39:14,1605261,2017-12-06 01:05:17,2017-12-18 18:38:29,SND-2211-3333,ACTIVE
47e385c9-aa46-4301-8640-ee6dad681612,e8ab063e-9ef5-48f5-a288-222222222222,NULL,REFUND,2017-12-20 23:28:47,2917247.67,2017-12-10 19:27:49,2017-12-12 04:42:36,SND-2211-5555,ACTIVE
85d1d1e0-80f8-4e18-bc4a-7780c855a985,e8ab063e-9ef5-48f5-a288-333333333333,NULL,EXPENSE,2017-12-13 19:51:48,4297053.9,2017-12-30 15:08:59,2017-12-02 20:12:45,SND-2211-3333,ACTIVE
62578e17-d401-4b71-87fa-2f325eaaa640,e8ab063e-9ef5-48f5-a288-333333333333,NULL,DEPOSIT,2017-12-24 07:22:28,1999415.19,2017-12-24 05:00:18,2017-12-11 15:48:44,SND-2211-1111,ACTIVE
ba7d6823-db1b-4b12-87a4-731211582245,e8ab063e-9ef5-48f5-a288-111111111111,NULL,EXPENSE,2017-12-29 09:33:49,3125479.46,2017-12-08 22:28:28,2017-12-09 07:52:05,SND-2211-2222,ACTIVE
eeab2ce5-5aa9-4e16-83af-4560d7eb41b1,e8ab063e-9ef5-48f5-a288-333333333333,NULL,PAYMENT,2017-12-06 16:31:40,4306222,2017-12-05 19:49:36,2017-12-03 13:19:00,SND-2211-4444,ACTIVE
e5030004-7a4a-43b8-a09b-73c4ff7547fe,e8ab063e-9ef5-48f5-a288-222222222222,NULL,EXPENSE,2017-12-09 08:16:26,2849505.18,2017-12-10 03:47:15,2017-12-15 10:57:53,SND-2211-5555,ACTIVE
91d1f688-f7f6-4035-93a6-374a36b68847,e8ab063e-9ef5-48f5-a288-333333333333,NULL,DEPOSIT,2017-12-16 16:53:41,1201874.46,2017-12-03 22:38:13,2017-12-05 15:39:50,SND-2211-4444,ACTIVE
40dd1000-d161-4389-9e76-fc6cc40c2b39,e8ab063e-9ef5-48f5-a288-111111111111,NULL,PAYMENT,2017-12-20 07:07:28,2447311.25,2017-12-30 21:26:39,2017-12-03 02:44:01,SND-2211-6666,ACTIVE
f37de662-ebe4-4ac8-8f9a-4b5a5b27e864,e8ab063e-9ef5-48f5-a288-111111111111,NULL,DEPOSIT,2017-12-01 05:11:31,4520607.25,2017-12-21 09:51:28,2017-12-04 10:14:23,SND-2211-6666,ACTIVE
4bf16ef2-93a6-49ac-8fb6-1a80b6f886f4,e8ab063e-9ef5-48f5-a288-444444444444,NULL,DEPOSIT,2017-12-20 08:25:48,4343197,2017-12-05 18:30:23,2017-12-30 11:28:27,SND-2211-4444,ACTIVE
70884ead-7ac9-4cb9-ade4-97b0a0a2976e,e8ab063e-9ef5-48f5-a288-111111111111,NULL,PAYMENT,2017-12-13 10:22:56,3264707.6,2017-12-27 02:20:11,2017-12-15 03:18:56,SND-2211-6666,ACTIVE
a18b0815-902c-4a4a-be36-049e148609a0,e8ab063e-9ef5-48f5-a288-444444444444,NULL,PAYMENT,2017-12-21 03:49:13,1195157.27,2017-12-16 07:16:17,2017-12-18 20:14:18,SND-2211-4444,ACTIVE
a51fe92c-7451-47b6-9535-f5198de4048f,e8ab063e-9ef5-48f5-a288-333333333333,NULL,EXPENSE,2017-12-21 08:37:02,2535881,2017-12-14 06:11:15,2017-12-02 23:02:29,SND-2211-4444,ACTIVE
cdb0d3f1-b0cf-42eb-84bc-0674d5a8940f,e8ab063e-9ef5-48f5-a288-333333333333,NULL,EXPENSE,2017-12-04 04:51:10,4206023.87,2017-12-09 18:17:27,2017-12-26 12:09:12,SND-2211-3333,ACTIVE
920a12b6-ab1f-4a07-98d9-eae51b5e7194,e8ab063e-9ef5-48f5-a288-111111111111,NULL,EXPENSE,2017-12-23 01:53:40,236797.57,2017-12-01 05:52:10,2017-12-20 10:08:43,SND-2211-5555,ACTIVE
b47f3792-7b64-46c7-a3a3-39ad0ab5a9b5,e8ab063e-9ef5-48f5-a288-444444444444,NULL,DEPOSIT,2017-12-17 22:05:11,4772142.15,2017-12-24 07:04:08,2017-12-27 14:17:11,SND-2211-4444,ACTIVE
eb7227f3-a2e5-40bf-ab83-5a0368564b51,e8ab063e-9ef5-48f5-a288-333333333333,NULL,EXPENSE,2017-12-30 16:32:18,3007304.56,2017-12-12 02:52:47,2017-12-14 18:54:19,SND-2211-1111,ACTIVE
e42b4225-f3ba-4af1-a9f7-3b0cf0cf65a2,e8ab063e-9ef5-48f5-a288-222222222222,NULL,DEPOSIT,2017-12-09 18:28:32,2048887,2017-12-21 15:39:12,2017-12-08 17:28:34,SND-2211-3333,ACTIVE
9d450ef6-c637-40c6-8acb-88f8ff965cc1,e8ab063e-9ef5-48f5-a288-111111111111,NULL,EXPENSE,2017-12-10 06:32:58,3816384.82,2017-12-05 13:10:17,2017-12-10 20:31:32,SND-2211-2222,ACTIVE
40e3cf2d-5cfc-480a-bd56-45b830c0c200,e8ab063e-9ef5-48f5-a288-111111111111,NULL,PAYMENT,2017-12-16 02:24:07,2881560,2017-12-22 02:45:20,2017-12-17 09:43:21,SND-2211-6666,ACTIVE
24217253-77f3-4d61-8926-1e732a9cd3d2,e8ab063e-9ef5-48f5-a288-333333333333,NULL,DEPOSIT,2017-12-21 11:10:37,4263539,2017-12-17 05:05:00,2017-12-26 16:00:46,SND-2211-1111,ACTIVE
dd1ee704-e8d0-4fc6-b081-7b4d43f7df0a,e8ab063e-9ef5-48f5-a288-333333333333,NULL,REFUND,2017-12-13 05:09:48,1635121.15,2017-12-20 04:32:52,2017-12-15 14:59:33,SND-2211-1111,ACTIVE
926b28ef-feb9-4070-b812-f00a97378d3e,e8ab063e-9ef5-48f5-a288-222222222222,NULL,REFUND,2017-12-20 19:23:45,4632832.51,2017-12-17 20:10:29,2017-12-26 12:37:35,SND-2211-6666,ACTIVE
e1d48b01-8f79-42c1-b791-56b219845832,e8ab063e-9ef5-48f5-a288-222222222222,NULL,DEPOSIT,2017-12-17 07:06:05,795239,2017-12-20 03:25:07,2017-12-20 17:06:48,SND-2211-2222,ACTIVE
241d270a-f782-4d79-9b87-c05b583ad397,e8ab063e-9ef5-48f5-a288-111111111111,NULL,DEPOSIT,2017-12-04 00:02:13,1620020.79,2017-12-23 15:36:54,2017-12-18 16:07:55,SND-2211-3333,ACTIVE
588a4179-2d0c-42b5-9bde-6fcb845cafdc,e8ab063e-9ef5-48f5-a288-444444444444,NULL,EXPENSE,2017-12-07 07:47:50,936078.25,2017-12-04 08:13:28,2017-12-20 20:06:38,SND-2211-6666,ACTIVE
e0969e13-c9fa-40f7-9246-30a0ec7d2717,e8ab063e-9ef5-48f5-a288-111111111111,NULL,PAYMENT,2017-12-29 09:38:43,625773.61,2017-12-05 11:24:05,2017-12-02 11:38:57,SND-2211-4444,ACTIVE
2f108e7d-0548-4e97-a7d8-673aefc009b8,e8ab063e-9ef5-48f5-a288-111111111111,NULL,REFUND,2017-12-13 10:55:40,2604309.82,2017-12-17 05:43:43,2017-12-19 20:24:29,SND-2211-1111,ACTIVE
cb66094e-1857-4ee9-864c-f634b5db103f,e8ab063e-9ef5-48f5-a288-333333333333,NULL,REFUND,2017-12-01 18:04:14,4510228.1,2017-12-29 15:02:33,2017-12-23 06:37:59,SND-2211-3333,ACTIVE
48aba971-d06f-424a-8c28-6de7995a84ff,e8ab063e-9ef5-48f5-a288-333333333333,NULL,PAYMENT,2017-12-10 01:06:38,4639595,2017-12-03 03:10:47,2017-12-13 12:18:47,SND-2211-3333,ACTIVE
c492cf2e-37c2-4657-b57d-61a1ab1a754a,e8ab063e-9ef5-48f5-a288-444444444444,NULL,PAYMENT,2017-12-02 02:03:47,4047725.52,2017-12-27 18:35:04,2017-12-23 20:49:50,SND-2211-6666,ACTIVE
4f531283-8cfb-4baa-bfe8-57b92e004eed,e8ab063e-9ef5-48f5-a288-333333333333,NULL,PAYMENT,2017-12-03 01:17:08,2473131.81,2017-12-19 12:48:35,2017-12-25 20:22:08,SND-2211-1111,ACTIVE
5a859cbd-b03a-422d-afdd-04afbec5b707,e8ab063e-9ef5-48f5-a288-333333333333,NULL,REFUND,2017-12-27 11:02:38,1800215.5,2017-12-25 00:14:19,2017-12-20 22:16:11,SND-2211-6666,ACTIVE
47786ecf-7f5a-4100-b6f3-fcd30296970c,e8ab063e-9ef5-48f5-a288-222222222222,NULL,DEPOSIT,2017-12-14 22:18:01,76881.06,2017-12-01 08:26:10,2017-12-01 21:55:04,SND-2211-2222,ACTIVE
5d79e8c2-1c64-4b82-b0b5-8f7afc0e3192,e8ab063e-9ef5-48f5-a288-444444444444,NULL,PAYMENT,2017-12-01 00:02:29,970363.34,2017-12-19 10:25:46,2017-12-11 12:03:42,SND-2211-4444,ACTIVE
2ce98890-20a0-46b3-b7ac-2156a343b24e,e8ab063e-9ef5-48f5-a288-111111111111,NULL,DEPOSIT,2017-12-16 16:46:48,2726122.15,2017-12-03 09:41:10,2017-12-20 02:46:16,SND-2211-3333,ACTIVE
fad96950-e076-412c-970e-da60649bb6f1,e8ab063e-9ef5-48f5-a288-444444444444,NULL,REFUND,2017-12-19 05:35:14,3671653.13,2017-12-10 06:20:07,2017-12-30 04:44:42,SND-2211-3333,ACTIVE
a10a60f1-cc6a-4eb4-85e4-065076b57160,e8ab063e-9ef5-48f5-a288-333333333333,NULL,DEPOSIT,2017-12-21 05:14:01,1188276.45,2017-12-05 03:17:08,2017-12-18 22:08:16,SND-2211-4444,ACTIVE
1905eba2-de91-4b34-8460-647014bfe9d4,e8ab063e-9ef5-48f5-a288-444444444444,NULL,DEPOSIT,2017-12-13 22:54:21,4985131.2,2017-12-09 08:59:51,2017-12-07 11:07:03,SND-2211-1111,ACTIVE
a6c5be1a-a31a-4842-b4a0-15623beea717,e8ab063e-9ef5-48f5-a288-333333333333,NULL,PAYMENT,2017-12-02 23:52:16,1560078,2017-12-22 16:32:22,2017-12-11 12:18:02,SND-2211-6666,ACTIVE
58fc1eb0-3eeb-4eaa-96e2-73af34542aa9,e8ab063e-9ef5-48f5-a288-333333333333,NULL,DEPOSIT,2017-12-02 08:33:00,4694805,2017-12-18 17:32:23,2017-12-13 11:51:14,SND-2211-5555,ACTIVE
5180ad34-e2f2-4a26-9d3b-06a5d0790f9b,e8ab063e-9ef5-48f5-a288-111111111111,NULL,REFUND,2017-12-11 20:16:39,187785.54,2017-12-25 08:51:32,2017-12-21 00:37:08,SND-2211-1111,ACTIVE
a4240008-ef3d-4511-8cae-caeb000bae36,e8ab063e-9ef5-48f5-a288-222222222222,NULL,EXPENSE,2017-12-20 14:59:00,3237648.09,2017-12-01 01:29:16,2017-12-27 00:02:11,SND-2211-5555,ACTIVE
573bda56-7be4-44fa-881c-25c6818ad06c,e8ab063e-9ef5-48f5-a288-333333333333,NULL,PAYMENT,2017-12-04 00:17:58,4646337.65,2017-12-23 12:26:44,2017-12-11 21:30:38,SND-2211-3333,ACTIVE
fd386be4-ad6e-4386-8590-37c08bb8b329,e8ab063e-9ef5-48f5-a288-222222222222,NULL,REFUND,2017-12-28 23:58:52,4786954,2017-12-03 05:43:52,2017-12-28 17:33:32,SND-2211-1111,ACTIVE
dc122c74-5175-49bf-be1e-7108dbdff777,e8ab063e-9ef5-48f5-a288-222222222222,NULL,EXPENSE,2017-12-02 17:20:04,3520388.57,2017-12-20 14:46:20,2017-12-17 10:56:58,SND-2211-3333,ACTIVE
b5fda6d5-665c-4cf7-975e-3bba49bb1026,e8ab063e-9ef5-48f5-a288-222222222222,NULL,REFUND,2017-12-30 19:21:55,4517475.34,2017-12-02 11:09:09,2017-12-04 20:01:49,SND-2211-1111,ACTIVE
cf6d3ddd-109c-4b25-8571-9d18945ec2eb,e8ab063e-9ef5-48f5-a288-111111111111,NULL,DEPOSIT,2017-12-13 15:03:49,2784711.1,2017-12-28 06:01:15,2017-12-22 15:23:26,SND-2211-4444,ACTIVE
0a440de4-21c9-4759-b29e-6e1fd0397706,e8ab063e-9ef5-48f5-a288-111111111111,NULL,REFUND,2017-12-30 16:56:36,80446.25,2017-12-24 15:29:46,2017-12-04 02:35:21,SND-2211-4444,ACTIVE
9acef809-2d2b-44e7-8164-f39313b805c4,e8ab063e-9ef5-48f5-a288-333333333333,NULL,PAYMENT,2017-12-12 06:44:01,1016099.96,2017-12-29 19:48:45,2017-12-07 18:08:01,SND-2211-1111,ACTIVE
c2ecb289-ff5c-4172-b0f3-673af2867477,e8ab063e-9ef5-48f5-a288-333333333333,NULL,PAYMENT,2017-12-25 17:58:25,4031256.46,2017-12-15 06:40:39,2017-12-16 04:13:38,SND-2211-2222,ACTIVE
a0779603-e727-4c9c-828b-4b667576c69a,e8ab063e-9ef5-48f5-a288-222222222222,NULL,REFUND,2017-12-14 14:10:31,2901870.25,2017-12-29 11:29:19,2017-12-19 16:39:24,SND-2211-3333,ACTIVE
15df25c3-35c6-4284-9d58-d05579bc6363,e8ab063e-9ef5-48f5-a288-333333333333,NULL,REFUND,2017-12-14 09:07:55,3175465.99,2017-12-20 11:54:29,2017-12-05 04:32:50,SND-2211-6666,ACTIVE
bb93dcbb-ace0-45e0-b2c5-86b298195a29,e8ab063e-9ef5-48f5-a288-222222222222,NULL,REFUND,2017-12-10 11:04:37,782571.64,2017-12-04 11:22:25,2017-12-26 06:04:33,SND-2211-5555,ACTIVE
cb35edec-101e-44a5-ac59-766e44261ce6,e8ab063e-9ef5-48f5-a288-444444444444,NULL,PAYMENT,2017-12-07 19:36:01,2129156,2017-12-03 10:14:55,2017-12-09 05:36:02,SND-2211-3333,ACTIVE
d8399f5d-1c21-470f-b493-181cad55bd4f,e8ab063e-9ef5-48f5-a288-333333333333,NULL,REFUND,2017-12-17 21:39:30,1159862.43,2017-12-08 07:27:33,2017-12-18 11:16:59,SND-2211-2222,ACTIVE
fddcbfc5-5673-4ad9-b412-a7c947aaab70,e8ab063e-9ef5-48f5-a288-222222222222,NULL,EXPENSE,2017-12-28 05:12:09,3534412.35,2017-12-28 11:13:00,2017-12-24 02:24:05,SND-2211-3333,ACTIVE
58bfc4ad-3e91-4141-87b1-b52f27262e18,e8ab063e-9ef5-48f5-a288-111111111111,NULL,REFUND,2017-12-05 11:33:08,1671022.18,2017-12-30 01:20:06,2017-12-01 14:05:29,SND-2211-3333,ACTIVE
9d818185-2528-4580-bbe2-0d3949e26067,e8ab063e-9ef5-48f5-a288-111111111111,NULL,REFUND,2017-12-07 10:24:51,3958728.28,2017-12-27 12:16:42,2017-12-04 09:06:16,SND-2211-6666,ACTIVE
a0f876c2-54e6-458a-8ace-a93f28a5e652,e8ab063e-9ef5-48f5-a288-444444444444,NULL,DEPOSIT,2017-12-24 08:17:08,1725206.39,2017-12-17 13:10:58,2017-12-12 10:33:09,SND-2211-3333,ACTIVE
4c483736-89e4-4e11-95c9-2314e10f9a0a,e8ab063e-9ef5-48f5-a288-222222222222,NULL,PAYMENT,2017-12-21 11:07:12,1910055.32,2017-12-16 10:00:12,2017-12-06 12:17:31,SND-2211-5555,ACTIVE
0307a16a-af46-4fbf-850f-2cc0ab91fa4c,e8ab063e-9ef5-48f5-a288-444444444444,NULL,EXPENSE,2017-12-10 18:13:55,4865957,2017-12-17 09:30:39,2017-12-28 02:17:57,SND-2211-2222,ACTIVE
e67d12dd-293b-4f86-912b-d014e1dbf9db,e8ab063e-9ef5-48f5-a288-111111111111,NULL,DEPOSIT,2017-12-04 03:22:23,4901856.3,2017-12-30 02:06:21,2017-12-13 03:01:26,SND-2211-6666,ACTIVE
a234c727-1bb2-458c-979a-53e010872b3d,e8ab063e-9ef5-48f5-a288-333333333333,NULL,REFUND,2017-12-17 17:05:58,1404288.73,2017-12-03 07:01:10,2017-12-20 18:17:29,SND-2211-4444,ACTIVE
40e884dc-f62b-4117-8aec-8e285874b69d,e8ab063e-9ef5-48f5-a288-444444444444,NULL,DEPOSIT,2017-12-26 08:16:24,2552514,2017-12-25 08:46:21,2017-12-27 10:30:39,SND-2211-3333,ACTIVE
ad7eba27-acc8-4a19-a7bd-b293adeda90d,e8ab063e-9ef5-48f5-a288-111111111111,NULL,REFUND,2017-12-26 22:22:39,2575031.82,2017-12-03 16:16:46,2017-12-02 16:57:01,SND-2211-6666,ACTIVE
47552b49-8783-4acb-b86d-4fb3a5026a2d,e8ab063e-9ef5-48f5-a288-333333333333,NULL,EXPENSE,2017-12-08 11:17:51,4374625,2017-12-23 07:59:20,2017-12-11 02:49:15,SND-2211-1111,ACTIVE
619cf1cf-293a-439e-8fc7-1fed052be298,e8ab063e-9ef5-48f5-a288-222222222222,NULL,DEPOSIT,2017-12-21 05:52:07,1730233.01,2017-12-13 05:28:21,2017-12-29 11:43:07,SND-2211-1111,ACTIVE
a508ca10-11ff-4ff8-a91c-df5c8c4f482a,e8ab063e-9ef5-48f5-a288-333333333333,NULL,DEPOSIT,2017-12-21 23:32:33,1104855.92,2017-12-13 23:35:20,2017-12-28 05:19:55,SND-2211-2222,ACTIVE
